x,y,z,nx,ny,nz
-0.43699711561203,0.3554778099060059,0.0945642590522766,0.7718564167930353,0.4952319297588315,0.39872673299235933
0.4287334382534027,0.272897332906723,-0.0994732677936554,0.4585864453054142,0.8886487819309549,-0.0013470541097158335
-0.0372275151312351,-0.0775059834122658,0.312479168176651,-0.28530509662500425,0.8664406766227712,0.4097335179519383
-0.7017625570297241,0.2293126285076141,0.4020843803882599,0.0737811296320439,0.14491947501469882,0.9866887506562967
0.2707942426204681,-0.4680634737014771,-0.6466487646102905,0.3152082656109995,0.056783366706409336,-0.9473222253045639
-0.0614732801914215,-0.2103198915719986,-0.717217743396759,-0.20767947806813847,0.3342385516745632,-0.919322481485053
-0.1532211154699326,-0.8649832010269165,-0.5913209915161133,0.22404107571853618,-0.9002360696713083,-0.3733371335048741
0.0466636791825294,0.9048892259597778,-0.5991957187652588,0.5016140277345318,0.18867918114188661,-0.8442650850198459
-0.2869145572185516,0.7834329009056091,-0.4017533957958221,-0.5585851843649893,0.20582677027862942,-0.8035035360498417
-0.087029755115509,-0.4960491061210632,0.3184578120708466,-0.8213388894161329,-0.26809071725087374,0.5035174237864919
-0.2207231968641281,-0.2157226502895355,-0.5665497779846191,-0.6458349513238374,0.27648545678874675,-0.7116551186023007
0.1292441636323929,-0.0747275054454803,-0.5915694236755371,0.04261542094338612,0.9052693602687296,-0.4226952936294216
0.1292441636323929,-0.6886788010597229,0.3579104840755463,-0.08638732671202765,-0.7449754876441894,0.6614746802356468
-0.5366016030311584,-0.7217035889625549,0.0741839930415154,-0.4217272648148718,0.7875919631387192,-0.4492716480160589
0.3278182446956635,-0.8594138622283936,-0.3790705800056458,-0.06997946642136504,-0.9972863191661621,0.022866392006373467
-0.3622732758522034,0.1677006632089615,-0.4296295642852783,0.07251799374530768,0.47936334612605414,-0.8746152999885082
-0.3622732758522034,0.1193795055150986,-0.4476616084575653,0.04181890379153153,0.3001352651135021,-0.9529795390882861
-0.9022822380065918,0.5375085473060608,-0.1290142238140106,-0.7638653250810096,0.24240721013578362,-0.5981208152313958
0.0689638406038284,0.2592495679855347,-0.3388383388519287,-0.2542128019814178,0.8062439889125809,-0.5341783238311779
-0.9304601550102234,0.5540947318077087,-0.0178094301372766,-0.8367866396328116,0.5398769681207308,0.09121940048473454
-0.0889753550291061,0.6847050786018372,-0.4058311879634857,0.10576499320931317,-0.7747777134684369,-0.6233243625305005
-0.0227839965373278,0.2869686484336853,-0.0132481185719371,-0.3088308729272868,0.9279410886199139,0.20868355943355774
-0.647994875907898,0.630914568901062,-0.0798354521393776,0.034667431718322615,0.9972341502776065,-0.06574358294278786
-0.7829990386962891,0.4653795063495636,0.3060693442821503,-0.30294709112782897,0.640676959703637,0.705518315341346
0.4353203177452087,-0.859228253364563,-0.2127807289361954,0.010965278964443303,-0.9997526699277535,-0.019348427056493152
-0.2318361550569534,-0.8674314022064209,-0.6105114221572876,-0.009222710684090326,-0.9339832063041085,-0.35719786106517304
0.6044057607650757,0.1202752068638802,-0.0962721630930901,0.8018938397041995,0.5972607422375064,0.01568042175321546
0.2773811221122742,0.2101497948169708,0.1823152303695679,0.0838847801841509,0.5509672703265424,0.8303001931123318
-0.9730406403541565,0.2683921754360199,-0.0082118296995759,-0.981451724111742,0.18814581413200798,-0.03679219839440396
-0.0653644800186157,-0.8089396357536316,-0.4397640228271484,0.008498619420801191,-0.9935318353887131,0.11323544293672147
0.4641664028167725,-0.0142682380974293,0.2634241282939911,0.48213797226600436,0.5849493703336948,0.6522094830999007
0.0834073573350906,-0.777065634727478,0.3496730923652649,0.2940887205744929,0.03542681572430146,0.9551213353069307
-0.5837491154670715,0.6859586834907532,-0.7229155898094177,0.9869280982297903,-0.10641952989214837,-0.1210281478915692
0.1495987176895142,-0.19652459025383,0.443274199962616,0.08540413312685874,0.18729922869844437,0.9785832274128848
-0.208225280046463,0.2208743840456009,-0.3246546983718872,0.16415781208599925,0.8635153328523518,-0.47685792712298486
0.4995660781860352,-0.8309684991836548,0.0458166711032391,0.3353604805930635,-0.8713134970467086,0.358254292257085
-0.0594534352421761,0.8588830232620239,-0.4512738883495331,0.5678290217951809,0.17714857474226778,0.8038585599929325
0.9117926359176636,-0.4307258427143097,-0.0699808523058891,0.894474329486564,0.44309709816480997,0.059838411471952305
0.5565900802612305,-0.7029957175254822,0.1545380651950836,0.7320383890381258,-0.4505923591805955,0.5109660681713912
-0.9087948799133301,0.104663759469986,-0.154848650097847,-0.6676718425957368,-0.6568403426851517,-0.35039274368352175
-0.6545075178146362,0.6340709328651428,-0.290131688117981,0.560407959082115,0.7593696270798279,0.3306065469195392
-0.3156864047050476,-0.8149353861808777,-0.5961954593658447,-0.47878805354784015,0.30779550325208593,-0.8222067428315496
0.4137292802333832,-0.1065291315317154,-0.5339067578315735,0.24953193454237543,0.29050562331277213,-0.9237641996024729
-0.4087449610233307,-0.8556330800056458,0.2560824453830719,0.01668189503657414,-0.9996015059589165,0.0227715538041425
-0.4087449610233307,0.5210737586021423,-0.1433016359806061,0.6992997404230793,-0.39411665273116087,0.5963656068924494
-0.7383910417556763,0.9100406765937805,-0.8583128452301025,-0.3494338451822659,0.9042041277317988,0.24558274213371148
0.3206707239151001,-0.850963294506073,0.0920903757214546,-0.24557365827851127,-0.947321316924584,0.20561104265087723
-0.6368076801300049,-0.829607367515564,-0.3374562561511993,-0.5247061317841287,0.12581986734549913,-0.8419339856837338
0.4288076758384705,-0.848511278629303,-0.1600933969020844,-0.28039507524313306,-0.9405034277320276,0.1919163989962934
0.2708684802055359,-0.4647652804851532,0.4256676435470581,0.23268818358391755,0.0851342585653386,0.9688180258639634
0.1129292845726013,-0.1452098488807678,0.4361647665500641,0.0789178902798167,0.3620863667144569,0.9287978411006923
-0.3517209589481354,-0.8220505118370056,-0.5672846436500549,-0.7867930547374715,0.32098926658811605,-0.5271836300114994
0.2630118429660797,-0.8594976663589478,-0.1839469969272614,0.20991887139925663,-0.9689474466856343,0.13067101052587118
-0.0030643215868622,-0.0863335281610489,0.3630362451076508,-0.24344381840747412,0.8708469198054395,0.4270371758343382
0.2118988782167435,-0.0592321790754795,0.3387723863124847,0.17244053928745012,0.9062220854364501,0.3860385891040752
-0.7875251173973083,0.0275774113833904,0.144421711564064,-0.8000867130218247,-0.05290992436524772,0.597546476476597
0.278090238571167,-0.3941525220870972,0.433756560087204,0.2336769830017419,-0.15827248958380735,0.9593460724139894
0.278090238571167,-0.7111950516700745,0.3366716504096985,0.3546069483901736,-0.7073676896515395,0.6114612528937973
-0.8320844769477844,-0.0231148209422827,-0.3004317581653595,-0.741889213244884,0.32542027675403773,-0.5862610670581943
0.5605555176734924,-0.5678545236587524,-0.4542703628540039,0.6570946775801098,-0.38250472419555287,-0.6495511686264412
-0.7023231983184814,-0.4126833379268646,0.1393330693244934,-0.5195610261746768,-0.7020043854789095,0.48707923672508885
0.2702336013317108,0.2568604052066803,-0.3428047299385071,0.14303103185025182,0.7658361957599424,-0.6269266665183348
-0.6171212792396545,0.6227580904960632,0.0720565840601921,0.08317705817792663,0.9701389482093693,0.227842046514871
0.3921382427215576,-0.8496135473251343,-0.0470229499042034,0.3640870559972774,-0.9300192293746024,0.050048463000440906
0.370513916015625,-0.0294513497501612,0.3172556161880493,0.2270371338460111,0.5103492881469219,0.8294562941728266
0.9000447988510132,-0.5560733675956726,-0.1921053826808929,0.8994088132078513,-0.2559657131717976,-0.35432377905596085
0.4747187197208405,-0.7413718700408936,0.2347864955663681,0.6784414829776835,-0.024779143334970066,0.7342364389150314
0.0520140789449215,-0.794221043586731,-0.5744178891181946,0.12055171161893197,-0.06552366468522325,-0.9905422425075896
-0.6098995208740234,0.6142779588699341,-0.3513629138469696,0.8187596617050904,0.48510478540494595,0.30709276048416895
0.4491622447967529,-0.7785743474960327,-0.371921181678772,0.8247349679158451,-0.4968856398452357,-0.2700312826552521
-0.2232294380664825,0.5978469252586365,-0.3124156892299652,0.35221020231353223,-0.9002335760272127,-0.2559833627006198
0.6425011157989502,-0.4261178970336914,-0.4088324010372162,0.7179029084561122,0.06063728539728747,-0.693497320578748
-0.6878796815872192,0.5717821717262268,-0.7769421935081482,-0.5572785581616847,-0.7165570168494486,-0.419507628318071
-0.7835596799850464,0.5670419335365295,-0.2589906454086304,-0.7782327427238634,0.39112562003771845,-0.4912988372697448
0.0336793623864651,-0.8060240745544434,0.2036235630512238,-0.04282059959117778,-0.9882785588283236,-0.1465328850833961
0.5645209550857544,-0.8500456809997559,-0.1144136562943459,0.19598409361106747,-0.9803625835189227,0.021896115809690427
-0.2323967963457108,-0.8532715439796448,0.2698273062705994,0.01337716246077401,-0.9991530557599783,0.038913014403870586
-0.6590335965156555,0.0896434187889099,0.2844707071781158,0.4488240096458912,-0.8536554830801755,0.264252388016717
0.5415859222412109,-0.8200754523277283,0.0407860949635506,0.24517631414505212,-0.880306729255726,0.4061386923322289
-0.2160076797008514,-0.3351296186447144,-0.6221879124641418,-0.9272439953267919,-0.17057178726164465,-0.33335242390115694
-0.1078707203269005,-0.1720037460327148,0.3829691410064697,-0.6857245077628696,0.4608805160245385,0.5633569467063716
-0.6236339211463928,0.629847526550293,-0.864664614200592,0.8068477721545535,-0.5672790987900064,-0.16489723055658595
-0.2251750379800797,-0.1057067215442657,0.2932925522327423,-0.20027126011513838,0.12525706941945267,0.9717006169249586
0.416424959897995,-0.6737927198410034,0.2723992168903351,0.4780288005237129,-0.5440981557863418,0.6895256795361301
0.717893123626709,-0.0926852822303772,-0.0942999124526978,0.9584481175569565,0.27864559188441246,0.06110515587830443
-0.6445900797843933,0.8375337719917297,-0.9484168291091919,-0.8226129452061263,-0.21782810093349778,-0.5252226773693311
-0.3339468836784363,-0.8590102791786194,0.1158716306090355,-0.02958444342761953,-0.9928003749583508,0.11606970401287355
-0.0691814422607422,0.0360699035227299,-0.5211917757987976,0.00039027168580491083,0.3838076128981377,-0.923412997509481
0.900753915309906,-0.5421029329299927,0.0155189819633961,0.9019608784458389,-0.10152466013162989,0.41971337498150785
-0.3621248006820679,-0.3056638538837433,0.2689982354640961,0.029807547738763627,0.0429323482978078,0.9986332277505277
0.8384947180747986,-0.7017098069190979,-0.1085226014256477,0.663349434412748,-0.7455115870087693,-0.06465293110102309
0.1877273619174957,0.1794513612985611,0.2170504927635193,0.12296390508220982,0.6104063821604148,0.782485735758018
0.5848755240440369,0.0992943197488785,0.086892269551754,0.7307129408072641,0.5237167570243408,0.437926199888414
-0.8805094361305237,0.0525446869432926,-0.04363813996315,-0.9784108239494221,-0.19925728144147134,0.05485248737447498
0.0959795191884041,-0.8118675351142883,-0.0765239372849464,0.023149612816932064,-0.9996853075164218,-0.009663403242302063
0.0959795191884041,0.086086317896843,-0.5085482597351074,-0.011978872930404793,0.5985393702086701,-0.8010038257795813
-0.036403201520443,0.9600999355316162,-0.5454879999160767,-0.6926575799982344,0.22281934338229162,-0.6859861639170822
0.2703078389167786,-0.5703674554824829,-0.6274145841598511,0.1598731195540995,0.059794742518275996,-0.9853249080436431
0.2703078389167786,-0.0429344400763512,-0.5152217149734497,0.06053700330701779,0.4221582079009815,-0.904498600735478
-0.1943424046039581,-0.8112402558326721,-0.3845047652721405,-0.008729279221328509,-0.9983989281446402,-0.05588720751576011
-0.0875161588191986,0.8263170123100281,-0.4245733022689819,0.512841192058276,0.24283773867031594,0.8234219722631486
0.420390397310257,-0.1938889026641846,0.3465252816677094,0.13541184401024,0.3353643985482278,0.9323059329898807
-0.1805747151374817,0.1292902678251266,-0.4424101710319519,0.10069051597493427,0.6342056498240992,-0.766579815625153
-0.1373184025287628,0.8263217806816101,-0.3904395997524261,0.6079064832740626,0.07950935720359348,0.7900177021500424
-0.805785596370697,0.0198521204292774,0.1228002160787582,-0.7599304174033656,0.184478592866162,0.62327635081019
-0.1628748774528503,-0.0573341734707355,0.2806870639324188,-0.10038668837443634,0.1875390516182106,0.9771139221786556
0.7395583987236023,-0.7731887102127075,-0.1018034219741821,0.4623049411284638,-0.8865811817379908,0.01574641534684836
0.0789555162191391,0.3179612159729004,-0.1006783246994019,-0.13912053285417805,0.990223638461109,-0.010130309531932629
-0.8503449559211731,-0.0399360843002796,0.0971675887703896,-0.7593259255208981,0.26282579842582326,0.5952703070989348
-0.5056204795837402,-0.3843074440956116,-0.4623230993747711,0.07279440992701398,-0.5416104584138058,-0.8374718414491109
-0.6635596752166748,0.4618233740329742,-0.3693901896476746,-0.0650266973858518,-0.8704950230765646,-0.48786262761767296
0.5318169593811035,-0.7412833571434021,0.1543933898210526,0.7233582599392099,-0.514824204172035,0.4601183180186911
-0.8201881647109985,-0.2953533232212067,0.1191536411643028,-0.7354789779586982,-0.42915491485355167,0.5243059527011584
0.0442316755652428,0.8681988716125488,-0.596092700958252,-0.21110123811445203,-0.3219937561549918,-0.9229064352705235
-0.0894617587327957,-0.8132905960083008,0.1046844273805618,0.02806200651806213,-0.9987914565722724,0.04035034161464486
-0.4230400025844574,-0.5525800585746765,-0.38922980427742,-0.4302502358294888,-0.25607800351504534,-0.865626241910686
0.3089971244335175,-0.0544500388205051,0.335927277803421,-0.0480725955394608,0.3292346787224717,0.9430236221243932
-0.6851840019226074,0.1975138485431671,0.401283860206604,0.14036599616989803,-0.0682991573320091,0.9877411666155104
0.0186751987785101,-0.64471435546875,0.3666399717330933,-0.33713283010141837,-0.356843050786117,0.8712086386012624
-0.6674841642379761,0.6426081657409668,-0.873416006565094,-0.9455364951040625,-0.04460568360652492,-0.322445451846231
0.0606207959353924,-0.808935821056366,-0.2715333104133606,0.032058820920084684,-0.9990677141561013,-0.028912532440388095
-0.272957444190979,-0.5131720900535583,0.2547593712806702,0.2650797754361404,-0.23494071507694633,0.9351660670992391
-0.2054553627967834,-0.550472617149353,-0.467017650604248,-0.9310910643607054,-0.2144929633838362,-0.2950630416139387
-0.0068812784738839,-0.0468237400054932,0.288876861333847,-0.12775795017684802,0.4825450705014239,0.8665034109000296
-0.8306662440299988,0.6109673976898193,-0.0542580373585224,-0.3153379921223636,0.9484667832576269,-0.03118832764298552
-0.8306662440299988,-0.3235036134719849,0.0357631295919418,-0.8084813219517679,-0.5243804933239564,0.26717606606214944
-0.0311270449310541,0.0964806228876114,-0.4834096431732178,0.08597922603626722,0.4755994891970855,-0.8754499977529704
-0.0822400003671646,0.2098708897829056,-0.3577251434326172,-0.08760199568989256,0.8333504335273848,-0.5457590542454316
-0.3089919984340668,-0.284134715795517,-0.502009928226471,-0.08908203556683196,-0.4101622703051247,-0.9076515316779977
-0.3063705563545227,-0.3914159536361694,0.2646158635616302,0.07747592594448068,-0.13317099579326527,0.9880602040252787
-0.5711359977722168,-0.1916053891181946,-0.4890989065170288,-0.3368825971656225,0.09299876372725152,-0.9369425519593759
0.6013056039810181,-0.1829720139503479,0.2437787055969238,0.7633133243915977,0.08699087648351231,0.64014479316392
0.4381235241889954,-0.1417622119188309,-0.5377179980278015,0.37695510781748864,0.37486841552020195,-0.8469820055560087
-0.2251008003950119,-0.2275057286024094,0.2705202698707581,0.061246100653004704,-0.27565498782810555,0.959303519664287
-0.2519679963588715,0.0939610525965691,0.1808826923370361,-0.07036593497999445,0.6222736789340199,0.7796307483035232
-0.5016550421714783,-0.8514934778213501,0.2999764978885651,0.01652935441383331,-0.9067206117788063,0.42140777474808094
-0.4990336000919342,-0.365496814250946,0.2625884115695953,0.02484219109801366,-0.5202989699986806,0.8536227781401816
-0.4315315186977386,-0.2641113996505737,0.2955103814601898,0.10830754448686176,-0.3060904924624063,0.9458213817795346
-0.7664204835891724,0.5945887565612793,0.1341558992862701,-0.2246444716437137,0.9097362867046298,0.34916292760370227
-0.5245900750160217,-0.5572812557220459,0.0042946534231305,-0.27219848852300005,-0.8921682045710355,0.3604772913767092
0.0901427194476128,0.2097442895174026,-0.3970321714878082,-0.035488413685763276,0.6841454775423478,-0.7284816662431671
-0.83915776014328,-0.3397689759731293,-0.2092921584844589,-0.8544837895355621,-0.4385108288603349,-0.27850620530459796
-0.9348377585411072,0.3454709053039551,-0.1292721778154373,-0.9048769465911475,0.3845499552426454,-0.1825350471848107
-0.1595443189144135,-0.809269905090332,-0.6164929270744324,0.17886347422178936,0.04690748222866131,-0.9827550792035008
-0.9171379208564758,0.3365662693977356,0.2491900324821472,-0.9093806550066149,0.2560239909451814,0.3278391989378965
0.1484774351119995,-0.7664999961853027,-0.5631107091903687,0.13716907280191162,-0.04849427072566888,-0.9893598693971014
-0.3024051189422607,-0.2607484757900238,0.2814114391803741,-0.27364466449474983,-0.09112206833125866,0.9575047604354713
-0.5671705603599548,0.0385751985013485,0.2282481789588928,-0.0748731033639638,0.5375466357383301,0.8399033472960162
-0.3672857582569122,-0.6290115118026733,0.2232623249292374,-0.3950594831851196,-0.019172012304695986,0.9184554636397427
-0.662850558757782,0.5506051778793335,-0.708756685256958,0.3306064856410399,-0.918243899672158,-0.2180080098687857
0.4702668786048889,-0.8558186888694763,-0.2097014635801315,0.160186179243193,-0.975579645654739,-0.15028221106851447
-0.1778790354728699,0.627213716506958,-0.347853422164917,0.23158548392889175,-0.8488704282676592,-0.47517066370526495
-0.0710527971386909,0.9855183959007263,-0.4467154443264008,0.24231837317956323,0.7783806459426443,0.5791419308265646
0.3274060785770416,0.1234772652387619,-0.4548367261886597,0.22966048380732101,0.5085117374751964,-0.8298625639389597
-0.1614899188280106,-0.6229843497276306,0.207193985581398,-0.4919063366668403,0.4259801249502726,0.7593214662409848
0.2356582432985306,0.1022203341126442,-0.4937477707862854,0.0885096874097417,0.29685557451186695,-0.9508116549116651
-0.9151513576507568,0.4163206517696381,0.0473786741495132,-0.9570207340966185,-0.17189034887520507,0.23359157192144084
-0.9151513576507568,0.1059325858950615,0.228810727596283,-0.6611327187175113,-0.7383530552338313,0.13318518711950997
0.254668802022934,-0.4139302670955658,0.4325933754444122,0.03644147088654261,-0.19999023940972638,0.9791199739258034
0.2035558372735977,-0.2418331056833267,-0.6781410574913025,0.45070954828769394,0.1864363401858255,-0.8729847616885522
0.6695168018341064,-0.6894841194152832,-0.3241035640239716,0.1671356694236829,-0.427061325746452,-0.8886418243915712
-0.1136332824826241,0.6486629247665405,-0.3029827475547791,0.48587476494806786,-0.7845472518592967,0.3852419011305558
0.7547187209129333,-0.4510975480079651,0.0710495188832283,-0.21916653900745825,0.6784546917755013,0.7011884621036641
-0.1391897648572922,-0.1433194577693939,-0.625856339931488,-0.551821079614411,0.7397942886411258,-0.3849648121415208
-0.8063462376594543,-0.3874609768390656,-0.197393923997879,-0.6748655960705281,-0.6928732367604686,-0.2539352378490278
0.168832004070282,0.294084757566452,0.0857528895139694,-0.010508516685332807,0.8693671023502864,0.4940550702382689
0.2107775956392288,-0.8552180528640747,-0.0180426351726055,-0.3109867317304619,-0.9212715314414461,0.23355088962180875
-0.1228006407618523,0.262663871049881,-0.182510644197464,-0.21647094653034404,0.9690073549064238,-0.11901712248879502
-0.5913830399513245,0.7984904050827026,-0.8607648611068726,0.937417693285002,0.2815583552743362,0.20487303602825993
-0.5861401557922363,0.5712167620658875,-0.4009624123573303,0.9957483746714888,0.051994554513204935,0.07603775798944676
0.0515276789665222,-0.2511499226093292,0.4540254473686218,-0.056872156655513484,0.1789843629269159,0.982206778445861
-0.2807398438453674,0.0502116791903973,-0.4925093948841095,-0.029702212855830076,0.32398091981865507,-0.9455972409778516
0.3189145624637604,0.0228019319474697,-0.4906609058380127,0.2419473393890785,0.21661366138974275,-0.9458012511420545
-0.6411852836608887,0.4967870712280273,-0.4701835513114929,0.2530301558652357,-0.940976011530375,-0.2248107780939381
